GeneID	CON_1	GFP_1	CON_2	GFP_2	CON_3	GFP_3
Gm38225	0	0	0	0	0	0
Gm38226	0	2	0	0	0	0
Gm38227	12	20	23	0	0	0
Gm38228	30	0	59	6	0	0
Gm38229	0	0	0	0	0	0
Gm38230	7	0	4	0	0	0
Gm38231	0	0	0	0	0	0
Gm38232	0	0	0	0	0	0
Gm38233	0	0	1	0	9	0
Gm38234	2	0	0	0	0	0
Gm38235	12	0	0	4	0	0
Gm38236	12	3	0	2	3	0
Gm38237	0	0	0	0	0	0
Gm38238	21	0	0	8	6	0
Gm38240	8	0	0	0	2	0
Gm38241	0	0	0	0	0	0
Gm38242	0	0	0	0	0	0
Gm38243	21	0	0	0	10	0
Gm38244	2	0	14	0	0	0
Gm38245	14	2	0	4	5	0
Gm38246	0	0	0	4	0	0
Gm38247	2	4	0	0	131	0
Gm38248	93	59	80	20	14	0
Gm38249	11	0	13	13	0	0
Gm38250	81	1	40	19	6	0
Gm38251	18	3	0	2	0	0
Gm38252	23	8	5	2	0	0
Gm38253	11	0	1	0	0	0
Gm38254	26	0	6	1	0	0
Gm38255	36	1	0	0	0	0
Gm38256	12	0	0	0	0	0
Gm38257	12	1	0	3	6	0
Gm38258	1	0	0	0	0	0
Gm38259	19	2	0	0	0	0
Gm38260	62	2	38	1	15	0
Gm38261	0	0	0	0	2	0
Gm38262	0	1	0	0	14	0
Gm38263	163	16	48	2	2	0
Gm38264	4	0	5	0	0	0
Gm38265	10	1	7	12	0	0
Gm38266	1	0	0	0	0	0
Gm38268	0	3	0	0	0	0
Gm38269	31	0	4	0	12	0
Gm38270	0	0	0	0	0	0
Gm38271	3	0	0	1	0	0
Gm38272	5	1	0	0	0	0
Gm38273	2	0	0	0	0	0
Gm38274	2	0	0	0	0	0
Gm38275	4	0	3	3	0	0
Gm38276	6	0	0	0	0	0
Gm38277	11	0	0	0	0	0
Gm38278	24	0	48	0	0	0
Gm38279	2	0	0	0	0	0
Gm3828	7	8	0	0	0	0
Gm38280	3	0	0	0	0	0
Gm38281	1	0	0	1	0	0
Gm38282	1	0	0	0	0	0
Gm38283	2	0	0	0	0	0
Gm38284	23	1	4	0	2	0
Gm38285	11	1	0	5	0	0
Gm38286	10	0	1	0	3	0
Gm38287	0	0	0	0	0	0
Gm38288	1	0	0	0	0	0
Gm38289	1	0	0	0	0	0
Gm38290	0	0	0	0	0	0
Gm38291	0	1	0	0	2	0
Gm38292	8	0	0	4	0	0
Gm38293	2	0	7	0	8	0
Gm38294	0	0	3	0	0	0
Gm38295	0	0	0	0	0	0
Gm38296	0	0	0	0	0	0
Gm38297	5	0	0	0	0	0
Gm38298	0	0	0	0	0	0
Gm38299	56	45	94	150	5	5
Gm3830	20	1	0	4	0	0
Gm38300	73	2	0	6	0	0
Gm38301	2	0	1	0	0	0
Gm38302	13	0	0	0	0	0
Gm38303	0	0	0	0	0	0
Gm38304	6	0	0	3	0	0
Gm38305	113	66	124	396	1	0
Gm38306	2	0	23	0	0	0
Gm38307	6	3	0	5	0	0
Gm38308	14	0	0	0	0	0
Gm38309	10	50	28	6	1	2
Gm38311	0	0	0	0	0	0
Gm38312	59	16	9	24	0	0
Gm38313	2	0	20	0	3	0
Gm38314	5	0	0	0	0	0
Gm38315	1	0	0	9	0	0
Gm38316	3	0	0	0	0	0
Gm38317	46	2	152	4	0	0
Gm38318	6	0	0	0	0	0
Gm38319	48	4	0	0	0	0
Gm38320	8	0	4	1	5	0
Gm38321	0	0	0	0	18	0
Gm38322	3	4	0	0	10	0
Gm38323	0	0	0	0	0	0
Gm38324	0	0	0	0	0	0
Gm38325	0	0	0	0	0	0
Gm38326	6	0	0	0	0	0
Gm38327	3	0	0	0	0	0
Gm38328	2	0	0	0	0	0
Gm38329	5	13	19	1	161	0
Gm38330	0	2	0	0	0	0
Gm38331	6	0	0	0	1	0
Gm38332	0	0	0	0	0	0
Gm38333	0	0	0	0	0	0
Gm38334	2	0	0	0	0	0
Gm38335	8	0	6	2	0	0
Gm38336	15	12	1	6	0	0
Gm38337	3	0	0	0	0	0
Gm38339	6	1	0	0	0	0
Gm38340	60	2	1	53	4	28
Gm38341	0	0	0	6	0	0
Gm38342	13	6	28	4	0	0
Gm38343	0	0	0	0	0	0
Gm38344	7	8	1	0	0	0
Gm38345	3	0	26	1	5	0
Gm38346	14	2	0	2	0	0
Gm38348	14	1	0	0	1	0
Gm38349	0	0	0	0	0	0
Gm3835	2	0	0	0	0	0
Gm38350	0	0	0	0	0	0
Gm38351	54	8	0	1	10	0
Gm38352	58	17	9	11	0	0
Gm38353	3	0	0	0	0	0
Gm38355	27	0	20	51	172	19
Gm38356	0	0	0	0	0	0
Gm38357	14	0	16	19	4	0
Gm38358	15	11	0	0	0	0
Gm38359	22	15	30	7	2	0
Gm3836	48	0	4	0	12	0
Gm38360	4	0	1	1	0	0
Gm38361	0	0	0	0	0	0
Gm38362	8	0	0	0	0	0
Gm38363	0	0	0	0	0	0
Gm38364	2	0	0	0	0	0
Gm38365	70	9	0	2	93	0
Gm38366	27	0	14	3	0	0
Gm38368	2	1	0	0	0	0
Gm38369	0	0	0	0	0	0
Gm38370	0	0	0	0	0	0
Gm38371	0	0	0	0	0	0
Gm38372	15	39	54	71	17	0
Gm38373	0	1	0	0	0	0
Gm38374	44	0	1	10	0	0
Gm38375	4	0	0	0	0	0
Gm38376	30	16	1	5	0	0
Gm38377	16	0	0	7	0	0
Gm38378	0	0	0	0	0	0
Gm38379	10	1	0	5	0	0
Gm38380	54	13	20	17	10	2
Gm38381	1	1	0	0	11	0
Gm38382	1	0	0	0	0	0
Gm38383	6	2	1	0	0	0
Gm38384	73	14	4	23	0	0
Gm38385	14	3	0	0	0	0
Gm38386	17	5	5	1	14	0
Gm38387	19	2	11	1	0	0
Gm38388	3	0	0	0	0	0
Gm38389	3	1	0	0	0	0
Gm3839	9	1	15	6	25	0
Gm38390	3	0	0	0	0	0
Gm38391	18	3	78	8	12	0
Gm38392	7	24	6	3	0	0
Gm38393	54	22	59	23	0	0
Gm38394	2	1	0	5	307	0
Gm38395	0	0	0	0	0	0
Gm38399	88	1	11	9	0	0
Gm38404	118	6	60	4	0	0
Gm3841	4	0	0	0	0	0
Gm38430	1	0	0	0	0	0
Gm38433	6	3	0	0	0	0
Gm38451	2	1	0	2	0	0
Gm3848	2	0	0	0	0	0
Gm38505	6	0	0	0	0	0
Gm38509	4	0	0	0	1	0
Gm3851	0	0	32	1	28	0
Gm3852	0	0	10	0	0	0
Gm3854	108	1	22	29	10	0
Gm38574	5	1	4	0	0	0
Gm3867	4	0	0	0	0	0
Gm38670	0	0	0	0	0	0
Gm38671	0	0	0	0	0	0
Gm38697	0	0	0	0	1	0
Gm38706	3	1	0	0	0	0
Gm3880	0	0	0	2	0	0
Gm3883	0	0	0	0	0	0
Gm38840	2	0	0	0	13	0
Gm3889	1	0	0	0	0	0
Gm3890	1	0	0	0	0	0
Gm3892	0	0	0	0	0	0
Gm3893	0	0	0	0	0	0
Gm38941	3	0	0	0	0	0
Gm38947	4	0	0	0	0	0
Gm3896	9	2	5	11	28	5
Gm3898	17	0	1	0	0	0
Gm38999	0	0	0	0	0	0
Gm39115	0	0	0	0	0	0
Gm3912	4	3	10	7	12	3
Gm3922	0	0	0	0	0	0
Gm3928	5	0	0	0	0	0
Gm39288	8	2	0	0	0	0
Gm3931	0	0	0	0	0	0
Gm3933	0	0	0	0	0	0
Gm3940	2	0	1	1	0	0
Gm3943	1	0	0	0	0	0
Gm3945	2	0	0	0	0	0
Gm39481	2	0	0	0	0	0
Gm3952	0	0	0	0	0	0
Gm3956	0	0	0	0	0	0
Gm39566	16	0	0	1	0	0
Gm3961	3	0	0	3	1	0
Gm3962	0	0	0	0	0	0
Gm3970	1	0	0	0	0	0
Gm3972	0	0	0	0	0	0
Gm3978	0	0	0	0	0	0
Gm3985	6	0	33	0	6	0
Gm40	7	1	0	0	0	0
Gm4011	0	0	0	0	0	0
Gm4017	0	0	1	0	0	0
Gm40190	0	0	3	6	0	0
Gm4027	0	7	0	0	0	0
Gm40319	0	0	0	0	9	0
Gm4032	7	8	20	1	0	0
Gm4034	17	1	5	9	0	0
Gm4035	3	0	5	5	0	0
Gm40414	2	0	28	0	0	0
Gm4045	4	2	32	3	67	0
Gm40460	1	0	0	0	0	0
Gm4064	0	0	0	0	0	0
Gm4070	2	1	0	0	0	0
Gm4073	0	0	0	0	0	0
Gm4076	3	0	0	2	1	9
Gm4081	6	1	0	0	9	0
Gm4083	0	0	19	0	0	0
Gm41	3	0	0	0	0	0
Gm4117	332	42	97	55	131	30
Gm412	5	0	1	0	0	0
Gm4128	3	0	0	0	0	0
Gm4131	14	0	41	11	698	0
Gm4133	0	0	0	0	0	0
Gm4134	3	0	0	0	0	0
Gm4141	0	0	0	0	0	0
Gm4149	131	45	310	315	111	9
Gm4152	0	5	0	5	0	0
Gm4157	0	0	0	0	0	0
Gm4175	0	0	0	0	0	0
Gm4177	0	0	0	0	0	0
Gm4181	0	0	0	0	0	0
Gm4187	0	0	0	0	0	0
Gm4189	7	16	15	15	0	0
Gm4201	0	0	0	0	0	0
Gm4202	951	204	1800	887	18	0
Gm42031	0	0	0	0	2	0
Gm4204	846	317	1331	789	148	45
Gm4207	2	0	0	0	0	0
Gm4208	2	10	0	2	0	0
Gm4211	6	1	5	0	0	0
Gm4214	0	0	0	0	0	0
Gm4216	0	0	0	0	0	0
Gm42164	2	0	3	5	1	0
Gm4217	6	0	3	0	11	1
Gm4219	12	3	0	0	0	0
Gm4221	17	0	1	12	22	0
Gm4222	0	0	0	0	0	0
Gm4224	6	0	0	0	1	0
Gm4234	0	0	0	0	0	0
Gm42372	329	125	212	4288	29	1170
Gm42402	2	0	0	0	0	0
Gm42413	0	0	0	0	0	0
Gm42416	0	0	0	0	0	0
Gm42417	0	0	0	0	0	0
Gm42418	0	0	0	0	0	0
Gm42419	2	0	0	0	0	0
Gm42420	0	0	0	0	0	0
Gm42421	0	0	0	0	0	0
Gm42423	6	0	0	1	0	0
Gm42424	2	0	1	6	0	0
Gm42425	2	0	0	0	0	0
Gm42426	6	0	0	0	0	0
Gm42427	2	0	0	0	0	0
Gm42428	0	0	0	0	0	0
Gm42429	0	0	0	0	0	0
Gm42430	19	3	2	0	0	0
Gm42431	1	1	0	0	0	0
Gm42432	62	37	61	17	4	0
Gm42433	22	4	8	0	0	0
Gm42434	2	0	0	0	0	0
Gm42435	4	0	0	0	0	0
Gm42436	30	51	10	38	0	0
Gm42437	2	0	0	0	0	0
Gm42438	4	0	0	0	0	0
Gm42439	4	0	0	4	0	0
Gm42440	16	0	0	1	2	0
Gm42441	6	0	0	0	0	0
Gm42442	6	0	0	3	0	3
Gm42443	9	0	2	0	0	0
Gm42444	30	1	2	0	0	0
Gm42445	1	0	0	0	0	0
Gm42446	33	0	0	4	0	0
Gm42447	3	7	11	0	0	0
Gm42448	34	0	2	2	0	0
Gm42449	12	0	0	3	3	0
Gm42450	13	0	2	0	0	0
Gm42451	39	4	1	6	0	0
Gm42452	0	0	0	0	0	0
Gm42453	1	0	2	0	0	0
Gm42454	0	0	0	0	0	0
Gm42455	11	0	0	0	17	0
Gm42456	3	1	0	20	298	1
Gm42457	0	0	0	0	0	0
Gm42458	2	1	0	0	0	0
Gm42459	4	0	2	2	0	0
Gm4246	41	8	53	1	0	0
Gm42460	3	0	0	4	5	0
Gm42461	28	4	32	2	0	0
Gm42462	3	0	1	0	0	0
Gm42463	85	9	24	24	0	1
Gm42464	27	0	0	0	0	0
Gm42465	0	0	0	0	0	0
Gm42466	31	1	37	8	0	0
Gm42467	55	16	21	1	1	0
Gm42468	5	0	0	0	0	0
Gm4247	2	0	1	0	0	0
Gm42470	3	0	0	0	0	0
Gm42471	28	0	0	6	1	0
Gm42472	0	0	1	0	0	0
Gm42473	20	1	1	0	0	0
Gm42474	0	0	0	0	0	0
Gm42475	1	0	0	0	0	0
Gm42476	5	0	0	0	0	0
Gm42477	48	0	0	8	16	0
Gm42478	5	1	13	0	6	0
Gm42479	2	0	0	0	2	0
Gm4248	0	0	0	0	0	0
Gm42480	29	0	44	9	0	0
Gm42481	3	0	9	3	0	0
Gm42482	21	2	28	2	0	0
Gm42483	14	0	3	2	0	0
Gm42484	5	0	0	0	0	0
Gm42485	10	3	0	0	0	0
Gm42486	67	3	0	8	0	1
Gm42487	3	0	0	0	0	0
Gm42488	41	1	0	0	0	0
Gm42489	5	0	0	0	0	0
Gm42490	29	0	1	0	0	0
Gm42491	0	0	0	0	3	0
Gm42492	8	6	0	0	17	0
Gm42493	1	0	0	0	0	0
Gm42494	6	5	0	0	0	0
Gm42495	0	0	0	0	0	0
Gm42496	42	3	18	1	0	0
Gm42497	90	48	37	8	4	0
Gm42498	3	0	0	0	0	0
Gm42499	7	0	8	3	0	0
Gm42500	1	0	0	1	0	0
Gm42501	1	0	4	0	0	0
Gm42502	3	0	0	0	0	0
Gm42503	23	2	6	22	7	3
Gm42504	5	0	0	0	0	0
Gm42505	2	1	1	0	1	0
Gm42506	0	0	0	2	0	0
Gm42507	53	0	5	4	1	0
Gm42508	67	316	243	1272	854	34
Gm42509	1	0	0	0	0	0
Gm42510	11	0	0	0	0	0
Gm42511	0	0	0	0	0	0
Gm42512	12	1	0	1	0	0
Gm42513	16	1	0	0	0	0
Gm42514	41	0	0	0	0	0
Gm42515	51	0	68	2	5	2
Gm42516	2	0	0	0	4	0
Gm42517	266	23	315	110	464	3
Gm42518	1	1	0	0	0	0
Gm42519	4	0	0	2	0	0
Gm4252	0	0	0	0	0	0
Gm42520	5	1	0	5	0	0
Gm42521	1	0	1	0	0	0
Gm42522	1	1	0	0	0	0
Gm42523	9	0	24	0	5	0
Gm42524	3	1	0	0	0	0
Gm42525	0	1	0	0	0	0
Gm42526	1	0	0	3	1	1
Gm42527	1	1	0	0	0	0
Gm42528	1	1	0	0	0	0
Gm42529	4	0	0	0	0	0
Gm42530	0	0	0	0	0	0
Gm42531	11	3	0	0	20	0
Gm42532	0	0	0	0	0	0
Gm42533	6	7	2	3	0	0
Gm42534	8	0	0	0	0	0
Gm42535	46	12	23	5	0	0
Gm42536	16	0	0	1	0	0
Gm42537	28	2	0	0	0	0
Gm42538	11	0	0	0	0	0
Gm42539	12	0	0	0	0	0
Gm42540	14	0	11	0	6	0
Gm42541	4	0	0	0	4	0
Gm42542	0	0	0	0	0	0
Gm42543	1	0	0	0	0	0
Gm42544	15	0	0	12	0	0
Gm42545	0	0	0	0	124	0
Gm42546	0	0	0	0	0	0
Gm42547	150	14	100	9	1	0
Gm42548	58	7	36	2	50	0
Gm42549	29	3	0	5	18	0
Gm42550	9	3	0	0	0	0
Gm42551	12	5	5	1	0	0
Gm42552	35	0	10	9	6	6
Gm42553	1	0	0	0	0	0
Gm42555	6	7	0	3	0	0
Gm42556	5	0	0	2	0	0
Gm42557	11	2	0	0	12	0
Gm42558	0	0	0	0	0	0
Gm42559	30	0	4	8	0	7
Gm42560	21	0	0	0	286	0
Gm42561	0	0	0	0	0	0
Gm42562	2	0	0	0	0	0
Gm42563	0	0	0	5	0	0
Gm42564	5	0	0	0	0	0
Gm42565	0	0	0	0	0	0
Gm42566	0	0	0	0	0	0
Gm42567	6	0	0	2	0	0
Gm42568	30	0	32	8	4	0
Gm42569	2	0	0	0	0	0
Gm42570	25	0	10	0	0	0
Gm42571	7	0	0	0	0	0
Gm42572	63	24	35	6	0	0
Gm42573	1	0	0	0	12	6
Gm42574	0	2	0	0	0	0
Gm42575	4	0	0	0	0	0
Gm42576	77	0	36	12	0	0
Gm42577	15	2	1	0	0	0
Gm42578	0	0	0	0	0	0
Gm42579	8	0	0	0	0	0
Gm4258	62	3	23	11	0	0
Gm42580	1	0	0	0	0	0
Gm42581	0	0	0	0	0	0
Gm42582	1	0	0	0	0	0
Gm42583	61	5	26	11	9	11
Gm42584	5	0	0	0	0	0
Gm42585	36	23	9	1	5	0
Gm42586	22	0	10	2	0	0
Gm42587	25	1	9	0	0	0
Gm42588	4	0	1	0	1	0
Gm42589	5	0	0	3	0	0
Gm4259	1	0	0	0	0	0
Gm42590	18	2	11	9	0	0
Gm42591	6	0	0	7	0	0
Gm42592	6	1	0	1	0	0
Gm42593	4	0	0	0	0	0
Gm42594	0	0	0	0	0	0
Gm42595	23	17	8	9	2	0
Gm42596	3	0	0	0	0	0
Gm42597	0	1	0	0	0	0
Gm42598	10	3	0	0	0	0
Gm42599	0	0	0	7	0	0
Gm42600	17	0	50	3	0	0
Gm42601	3	0	0	0	0	0
Gm42602	36	10	6	2	3	0
Gm42603	19	1	3	0	0	0
Gm42604	0	0	0	0	0	0
Gm42605	0	0	0	0	0	0
Gm42606	1	0	0	0	0	0
Gm42607	8	0	1	0	3	0
Gm42608	7	2	0	3	0	0
Gm42609	13	2	3	8	0	0
Gm42610	0	1	0	0	0	0
Gm42611	77	0	44	9	0	0
Gm42612	0	0	0	0	0	0
Gm42613	3	0	0	1	0	0
Gm42614	8	0	1	0	0	0
Gm42615	6	0	0	0	1	0
Gm42616	43	2	15	0	11	0
Gm42617	4	0	0	0	0	0
Gm42618	0	0	0	0	0	0
Gm42619	15	0	6	0	0	0
Gm4262	10	1	31	23	0	0
Gm42620	0	0	0	0	0	0
Gm42621	0	0	0	0	0	0
Gm42622	0	16	0	0	0	0
Gm42623	0	0	0	0	0	0
Gm42624	9	0	13	0	0	0
Gm42625	0	0	0	0	0	0
Gm42626	9	0	0	6	4	0
Gm42627	1	0	0	0	0	0
Gm42628	5	0	0	0	0	0
Gm42629	9	0	0	0	0	0
Gm42630	13	0	0	0	0	0
Gm42631	10	5	3	4	1	0
Gm42632	10	0	0	4	0	0
Gm42633	57	28	49	16	2	0
Gm42634	0	0	0	1	0	0
Gm42635	61	0	7	0	0	0
Gm42636	35	4	28	7	1	0
Gm42637	3	1	4	8	0	0
Gm42638	10	2	0	6	6	6
Gm42639	27	10	12	4	7	0
Gm42640	49	0	9	30	0	34
Gm42641	3	0	31	0	0	0
Gm42642	3	2	1	0	0	0
Gm42643	0	0	0	0	0	0
Gm42644	12	0	7	0	0	0
Gm42645	25	9	12	0	27	0
Gm42646	10	1	0	1	0	0
Gm42647	2	0	0	4	1	0
Gm42648	19	0	0	0	2	0
Gm42649	6	0	0	0	0	0
Gm4265	39	2	63	0	5	0
Gm42650	3	0	0	0	0	0
Gm42651	65	6	0	3	33	0
Gm42652	0	0	0	0	0	0
Gm42653	1	0	6	1	0	0
Gm42654	11	0	0	0	0	0
Gm42655	11	3	0	0	0	0
Gm42656	62	11	38	0	2	0
Gm42657	0	4	0	0	0	0
Gm42658	19	2	0	12	4	0
Gm42659	124	1	29	0	0	0
Gm42660	0	0	0	0	0	0
Gm42661	0	0	0	0	0	0
Gm42662	2	49	0	10	0	0
Gm42663	5	0	15	0	5	0
Gm42664	8	0	0	4	0	0
Gm42665	4	2	0	3	0	0
Gm42666	5	0	11	2	8	4
Gm42667	0	0	0	0	0	0
Gm42668	8	0	0	0	0	0
Gm42669	0	4	0	0	0	0
Gm42670	9	3	15	3	0	0
Gm42671	15	0	0	0	0	0
Gm42672	1	4	0	0	0	0
Gm42673	0	0	0	0	0	0
Gm42674	0	0	0	0	0	0
Gm42675	12	0	0	3	0	0
Gm42676	15	0	22	0	0	0
Gm42677	1	0	0	0	0	0
Gm42678	58	0	1	0	2	0
Gm42679	32	0	20	0	0	0
Gm42680	2	0	0	0	0	0
Gm42681	19	2	3	0	0	0
Gm42682	0	1	0	0	0	0
Gm42683	104	16	33	90	1	80
Gm42684	2	3	1	0	0	0
Gm42685	39	10	6	2	51	0
Gm42686	8	6	1	0	1	0
Gm42687	0	0	0	0	0	0
Gm42688	6	0	5	3	0	0
Gm42689	5	0	0	0	4	0
Gm42690	30	36	29	193	1	1
Gm42692	29	4	26	6	1	0
Gm42693	11	1	0	0	6	0
Gm42694	0	0	0	0	0	0
Gm42695	10	3	1	9	0	0
Gm42696	23	2	1	0	0	0
Gm42697	7	1	0	0	0	0
Gm42698	1	0	0	0	0	0
Gm42699	6	1	0	0	0	0
Gm4270	0	6	0	0	0	0
Gm42700	29	2	29	0	0	0
Gm42701	13	0	7	0	0	0
Gm42702	38	21	28	1	0	0
Gm42703	3	0	0	0	0	0
Gm42704	4	0	0	0	0	0
Gm42705	15	0	0	0	12	0
Gm42706	6	4	0	0	0	0
Gm42707	18	2	0	0	3	0
Gm42708	56	0	0	4	2	0
Gm42709	7	0	0	0	1	0
Gm4271	3	0	10	0	10	0
Gm42710	33	0	0	0	0	0
Gm42711	39	21	2	18	0	7
Gm42712	5	1	0	1	0	0
Gm42713	0	0	0	2	0	0
Gm42714	10	4	0	0	0	0
Gm42715	27	2	14	10	0	0
Gm42716	19	0	0	0	0	0
Gm42717	13	3	47	0	0	0
Gm42718	0	0	2	0	0	0
Gm42719	2	0	0	0	0	0
Gm42720	2	0	0	0	0	0
Gm42721	0	0	0	0	0	0
Gm42722	34	12	22	16	0	0
Gm42723	6	2	0	0	0	0
Gm42724	136	18	13	13	1	0
Gm42725	577	1334	1418	1100	403	5
Gm42726	99	11	31	2	20	0
Gm42727	21	1	0	0	0	0
Gm42728	15	0	1	2	0	0
Gm42729	5	8	28	12	24	0
Gm42730	13	8	75	26	1042	0
Gm42731	5	3	0	0	0	0
Gm42732	15	20	21	6	10	1
Gm42733	0	0	0	0	0	0
Gm42734	5	0	0	0	0	0
Gm42735	28	1	14	0	0	0
Gm42736	0	0	0	0	0	0
Gm42737	10	0	0	0	18	0
Gm42738	8	0	16	0	0	0
Gm42739	3	0	0	0	0	0
Gm42740	0	1	0	15	5	0
Gm42741	4	0	0	0	1	0
Gm42742	0	0	0	0	0	0
Gm42743	91	154	855	1011	734	3
Gm42744	6	0	0	0	0	0
Gm42745	1	0	4	1	0	0
Gm42746	2	0	0	0	0	0
Gm42747	0	0	0	0	0	0
Gm42748	30	1	1	0	0	0
Gm42749	6	0	20	1	0	0
Gm4275	12	57	3	35	0	0
Gm42750	1	0	0	0	0	0
Gm42751	38	0	1	2	0	0
Gm42752	10	2	0	1	0	0
Gm42753	11	0	0	1	0	0
Gm42754	0	4	9	0	0	0
Gm42755	1	0	0	1	0	0
Gm42756	11	12	1	2	0	0
Gm42757	8	0	0	0	0	0
Gm42758	3	0	0	0	0	0
Gm42759	55	0	11	7	5	0
Gm42760	0	0	0	0	0	0
Gm42761	4	0	0	0	0	0
Gm42762	12	0	0	0	7	0
Gm42763	15	1	16	0	0	0
Gm42764	0	0	0	0	0	0
Gm42765	7	0	0	0	0	0
Gm42766	1	1	0	13	0	0
Gm42767	1	0	0	0	0	0
Gm42768	0	0	5	0	0	0
Gm42769	39	1	5	1	0	0
Gm42770	16	2	9	0	0	0
Gm42771	2	0	0	0	8	0
Gm42772	16	0	2	0	0	0
Gm42773	0	0	0	0	0	0
Gm42774	1	0	0	0	0	0
Gm42775	4	1	0	0	2	0
Gm42776	3	2	0	0	0	0
Gm42777	44	2	0	5	11	0
Gm42778	11	1	0	0	0	0
Gm42779	4	0	0	0	0	0
Gm42780	12	0	0	1	0	0
Gm42781	2	0	0	0	0	0
Gm42782	5	0	0	0	0	0
Gm42783	28	0	42	30	0	9
Gm42784	3	2	0	0	0	0
Gm42785	0	0	0	0	0	0
Gm42786	13	10	26	52	0	0
Gm42787	12	0	0	0	0	0
Gm42788	66	11	146	23	0	0
Gm42789	5	0	0	0	0	0
Gm4279	9	1	4	0	0	0
Gm42790	22	0	45	6	3	0
Gm42791	0	0	0	0	0	0
Gm42792	2	0	0	0	0	0
Gm42793	6	4	3	0	0	0
Gm42794	0	0	0	0	0	0
Gm42795	0	0	0	0	0	0
Gm42796	0	0	0	0	0	0
Gm42797	14	2	14	5	0	0
Gm42798	155	440	523	2476	1272	188
Gm42799	0	0	0	0	0	0
Gm428	0	0	0	0	0	0
Gm42800	1	0	0	3	0	0
Gm42801	54	3	15	16	0	0
Gm42802	0	0	0	0	0	0
Gm42803	0	0	0	0	0	0
Gm42804	0	0	0	0	0	0
Gm42805	1	0	0	0	0	0
Gm42806	3	0	2	0	1	0
Gm42807	0	0	4	0	0	0
Gm42808	0	0	0	3	0	0
Gm42809	4	0	30	8	0	0
Gm42810	9	0	0	16	1	0
Gm42811	9	0	0	8	3	10
Gm42812	4	0	0	0	0	0
Gm42813	7	2	2	6	0	0
Gm42814	10	1	12	10	65	10
Gm42815	26	22	22	4	0	0
Gm42816	0	0	0	0	0	0
Gm42817	32	3	1	0	1	0
Gm42818	0	0	0	0	0	0
Gm42819	21	5	6	0	0	0
Gm42820	17	3	22	1	10	0
Gm42821	0	0	0	0	0	0
Gm42822	6	0	0	0	0	0
Gm42823	1	0	0	0	0	0
Gm42824	1	0	0	0	0	0
Gm42825	9	0	2	5	7	0
Gm42826	7	4	22	0	0	0
Gm42827	0	1	0	0	0	0
Gm42828	41	0	0	0	0	0
Gm42829	81	10	52	27	0	3
Gm42830	46	0	3	1	0	0
Gm42831	0	5	16	2	0	0
Gm42832	0	2	0	0	0	0
Gm42833	5	0	0	0	0	0
Gm42834	0	0	1	0	0	0
Gm42835	6	1	0	0	0	0
Gm42836	1	1	0	0	0	0
Gm42837	7	2	0	0	0	0
Gm42838	0	0	0	0	0	0
Gm42839	1	0	0	0	0	0
Gm42840	1	0	0	2	0	0
Gm42841	40	2	6	102	1	74
Gm42842	23	11	25	0	14	0
Gm42843	8	0	0	0	0	0
Gm42844	0	0	0	0	0	0
Gm42845	0	1	0	0	0	0
Gm42846	0	0	0	0	0	0
Gm42847	24	6	23	0	1	0
Gm42848	6	4	0	0	10	0
Gm42849	2	12	8	1	0	0
Gm4285	41	4	62	30	254	0
Gm42850	21	6	0	2	2	0
Gm42851	3	164	37	32	52	0
Gm42852	9	0	0	29	0	12
Gm42853	20	1	2	5	0	0
Gm42854	3	0	0	0	0	0
Gm42855	17	10	48	0	0	0
Gm42856	90	0	49	0	2	0
Gm42857	0	0	0	0	0	0
Gm42858	39	1	29	6	0	0
Gm42859	0	0	0	0	0	0
Gm42860	0	0	0	1	0	0
Gm42861	2	0	9	0	0	0
Gm42862	8	0	0	0	0	0
Gm42863	1	0	0	1	0	0
Gm42864	3	3	0	0	0	0
Gm42865	2	1	0	0	0	0
Gm42866	25	0	2	0	0	0
Gm42867	13	1	10	6	0	0
Gm42868	25	2	0	0	3	0
Gm42869	5	2	0	2	4	0
Gm4287	2	0	0	2	0	0
Gm42870	10	0	0	1	0	0
Gm42871	6	0	0	0	0	0
Gm42872	21	0	11	2	0	0
Gm42873	2	0	0	0	0	0
Gm42874	6	0	0	0	0	0
Gm42875	2	1	0	0	0	0
Gm42876	29	1	33	0	10	0
Gm42877	9	0	0	0	0	0
Gm42878	1	0	1	10	0	0
Gm42879	73	8	66	42	0	0
Gm42880	1	1	0	12	0	1
Gm42881	14	0	26	0	0	0
Gm42882	6	1	0	5	0	0
Gm42883	0	0	0	0	0	0
Gm42884	0	0	0	0	0	0
Gm42885	182	32	46	0	7	0
Gm42886	0	0	0	0	0	0
Gm42887	0	0	0	0	0	0
Gm42888	85	4	1	3	0	0
Gm42889	3	0	0	4	0	1
Gm42890	14	0	4	4	4	0
Gm42891	2	0	0	0	0	0
Gm42892	67	4	46	0	11	0
Gm42893	0	0	0	0	0	0
Gm42894	26	2	0	6	0	0
Gm42895	11	6	7	3	0	0
Gm42896	2	3	1	0	0	0
Gm42897	9	1	2	1	0	0
Gm42898	7	3	22	8	0	0
Gm42899	34	2	54	12	0	0
Gm4290	2	0	0	0	0	0
Gm42900	9	0	0	0	0	0
Gm42901	18	12	1	20	4	0
Gm42902	8	14	1	12	1	0
Gm42903	3	2	11	5	0	0
Gm42904	42	6	63	25	0	0
Gm42905	2	0	0	0	3	0
Gm42906	0	0	0	0	0	0
